id,id_cliente,valor_total
0a71b50b-b82e,C1506,351.2
47f63fba-5a5c,C4138,199.5
d325257a-0aaf,C8315,103.64
9982c44a-d0fd,C5186,105.91
f0dacb79-67fc,C6343,221.67
cfc050aa-1f01,C9216,124.25
33c639bd-337c,C78,131.62
0177509b-d75c,C3726,110.0
71353af9-ca39,C2036,241.2
0dc48ba7-8977,C232,427.33
222dfa60-0b47,C2811,88.61
8ac240f1-a658,C9467,65.77
fbb81460-e12a,C2666,186.82
801e4361-4ee1,C10971,174.78
c5077e21-6efe,C1839,120.33
c006c91a-ff95,C4186,354.25
28a8b7ba-74e4,C2541,125.12
f63e2bb2-fd73,C7532,454.0
d42cb6c2-13e6,C8395,854.25
0a47e6d8-5d81,C2055,93.38
f0031d40-f71c,C5186,105.91
4e70f56b-47ab,C9529,279.09
f1931037-e49b,C8235,240.42
c835c6bb-27fe,C2894,303.7
5c4b3502-459f,C1743,170.82
2ab548e9-e65d,C6770,127.0
a19de3ac-3690,C10307,262.38
14387245-d0ec,C3955,11.88
d0a11338-5350,C5866,143.36
70a7d84b-d860,C1158,127.25
40c709aa-5013,C6428,228.64
ab99b9a9-af6e,C10735,135.71
a375cf04-6cba,C3916,513.0
9ae5402a-092d,C9336,185.07
4c513bd5-c292,C3790,120.25
2b529585-617a,C10812,161.0
c6933912-60d4,C6233,549.8
6350c2c1-50e9,C1646,75.07
dafe00f2-df42,C22,214.33
dc2d18d5-b9fe,C2569,360.5
d5de6b2e-7805,C5610,92.93
e5bc6f99-3ff5,C2304,345.38
3919df3b-3133,C6355,108.71
c70eb862-c970,C626,171.12
2a9e7a5c-473f,C5493,117.07
56cb854b-a15e,C231,54.59
00a7c945-308a,C2909,250.38
bdf5c77e-7caf,C9298,212.38
95767acc-774f,C3334,171.43
8a9da688-6c8b,C2811,88.61
a167b762-afa7,C10394,340.91
be16541d-1ba7,C2607,168.6
87dd134c-b769,C2782,226.9
92a9c70e-b9d4,C7698,97.82
5f8863d1-f3f9,C4444,89.29
4013f3fd-fe02,C3267,132.61
e73b831d-c41b,C10971,174.78
99d20c0a-2317,C3381,119.16
b74f687f-e76f,C4065,187.64
de6434c8-35aa,C5062,375.5
a0f4d2c5-06c0,C5329,187.12
1bcf2ef6-e3f0,C8685,437.5
078dd146-0a69,C4954,167.33
3b01eee6-02ad,C7232,80.32
82be39a6-3bfd,C8605,139.57
1922a5f6-f448,C8890,161.29
38f0659f-b950,C202,213.62
888841bb-ab38,C7275,462.67
5cccdd27-479e,C1065,280.17
e5ff200a-35a0,C5726,94.57
2c6d5fe1-958b,C4480,125.9
613853b3-149b,C2230,61.5
9d8cef55-12ab,C6376,266.33
4258c6e6-f33f,C2157,99.55
690503d8-55b3,C5172,271.2
46b8f770-f7f3,C2895,231.33
ea27d428-cac1,C4058,232.09
3fd9eeeb-ba51,C9274,1686.0
8277391d-035c,C5512,145.38
82f658eb-9ae7,C4333,95.64
cd83febc-25d2,C2202,214.25
dd88a0c7-0712,C4552,428.0
36a3f4fa-ffbe,C8867,703.5
2db8ed16-7a3c,C640,238.7
362564bf-df81,C7718,183.33
f50d194d-2dfa,C7106,210.73
01fcbe45-77df,C626,171.12
81cfc410-e5a6,C10914,91.45
ac6f37c1-9815,C6728,303.0
8927f7eb-98e7,C10286,249.14
8d58c39b-840a,C1386,61.5
ac038055-582a,C4290,90.64
64dd5554-cb1a,C3910,498.86
42f66257-ea84,C2589,61.89
833f3230-62ef,C6694,313.4
df8136ce-de70,C6941,219.67
0317c67f-b7ed,C3595,229.79
46862f65-5788,C10736,273.64
44d42bb7-da04,C9283,228.0
749ca307-e665,C2942,318.67
19d0b7d8-46c1,C9336,185.07
3cd9f915-04ef,C263,111.71
f2327dd7-c657,C6931,246.69
5c0ed520-8d3e,C2611,312.73
a000fbbe-7f8e,C5057,321.75
2cfdd90d-7ff0,C3830,164.87
5e0141f2-c8b2,C4682,240.11
507710b7-3791,C5350,290.46
e274b23a-6371,C1448,77.67
ecaf0394-5530,C9862,91.3
bc54d7d8-712f,C4290,90.64
7d71bc35-cc16,C8234,161.71
a4d8dc42-3be5,C5180,140.6
c2938dd7-869e,C4023,159.5
0936cd57-dffb,C4329,49.44
4c463319-3226,C10913,186.71
f5eb2278-cf46,C3381,119.16
9ecaa9df-65c1,C3075,249.8
26bfa175-902f,C5723,93.14
03731ab4-0014,C4927,57.67
3b294870-9dff,C5181,507.5
e8717490-9fd2,C4198,112.36
69f7ca6a-184c,C4838,189.6
4c38b305-cc83,C4107,277.86
e27c727d-c557,C5423,131.22
faff145b-7f22,C10573,260.6
e36158aa-8e69,C6387,114.42
6c89a876-767b,C5896,218.43
cc339fd7-034f,C8235,240.42
07196d78-49db,C6218,1241.5
efbed9ea-55ef,C6912,376.43
bafb3396-ee66,C8341,79.12
a522ab14-7904,C1964,902.0
1dfc23ae-1199,C9150,88.61
86f728ff-75cb,C9283,228.0
727e04a9-80ff,C4790,255.77
2566cd41-8c95,C983,185.44
4a5afd34-049f,C5577,130.29
61ab9b87-04fb,C2589,61.89
6cc41598-b9c3,C2948,217.42
f06bc8b9-3af4,C10446,683.4
6c1bbf0a-c7b3,C6892,183.5
99aef310-ae11,C2963,242.0
abeb6853-5ee5,C4988,95.73
17a2fc8d-2b48,C5558,252.53
9b34576d-f19b,C3595,229.79
7944de91-ef43,C274,132.0
af65fae4-60ee,C7055,847.33
0d7bc8e6-d466,C6215,108.83
230badba-96ff,C6534,133.0
d21927b6-0605,C7832,461.43
f1a3ebef-35ba,C2055,93.38
b5bcced3-5b7a,C5350,290.46
42331c37-6b71,C5474,162.91
a29cc0a0-f6fe,C6248,424.56
9241a81f-5d84,C1055,158.29
d0f643fe-07b6,C3231,158.2
e7e702cf-769e,C2557,153.88
0a1b8b03-f00a,C503,77.82
6ba1b04c-3a98,C4961,73.75
f4976551-65b4,C304,86.91
98b638d6-6006,C7446,325.5
15919578-ae64,C2109,1345.0
1e8ec7fa-6fac,C1055,158.29
0c52ab6c-4981,C569,341.91
29facc70-a5fa,C8746,196.44
430d9083-1613,C9923,241.75
9ec3901e-24af,C11178,126.14
7eb51259-1d79,C2130,134.5
45c902cd-1cf5,C5286,170.9
123fb5d7-5f64,C10352,285.0
e9c7a87c-25aa,C10129,149.3
41dcfd9d-45fd,C7849,418.38
4fa95f2d-81c7,C891,203.33
37ac7ace-372b,C453,81.78
29d77535-844f,C1717,110.4
aa41e597-f9e0,C1740,129.5
35808fc7-0d29,C2544,217.91
b22736e5-596f,C10521,228.3
5f6d40b5-ca3c,C7326,169.14
9c0e9e16-532d,C2939,194.65
9f26de55-1329,C10556,143.19
4c5f4afc-1dda,C7196,90.21
47934cca-073f,C2814,254.6
06d24641-f396,C2958,91.15
c7249d40-b7ce,C10196,129.39
35f2bcad-a7ed,C2740,174.12
f528ec47-f9eb,C6246,307.8
a3424006-231a,C1461,256.33
21fd1fc4-405f,C9931,9.82
a59886c0-7223,C7297,28.36
8006587d-e71d,C10489,553.29
913fce73-0e80,C4200,108.18
c2d1cde7-8f3f,C7037,154.5
6bc24f2c-01da,C1160,78.86
d7be9a7b-a8fd,C5107,93.38
c37fbf31-60ba,C10340,1466.0
a5f5d9aa-ff99,C7232,80.32
2b412173-6c8a,C5180,140.6
5159c5fa-8a91,C5313,106.07
513a55ea-8fe4,C1743,170.82
fe39549b-c6ff,C9579,234.33
7813b2c3-c822,C255,61.8
2e0068de-1f91,C7930,159.86
16c4e8d8-2220,C10430,467.12
d7a92464-6c4b,C10595,179.0
1744c7c3-f435,C2157,99.55
491f6b9b-11dc,C10140,324.56
0f2d9b4e-f93a,C7788,65.33
b5692754-c016,C5513,196.62
a64bcbbc-62b6,C7947,125.64
f3c5c7f0-9807,C771,188.08
1a2f11f3-9fc2,C3537,323.75
7767087c-9c35,C3518,150.29
5bf61002-0b46,C5223,127.47
e07d1052-4155,C8614,118.61
c08b5036-9e72,C4200,108.18
37467934-8a55,C8916,254.33
ac88276d-12b4,C9274,1686.0
390de940-c3e6,C4390,209.2
d23c284e-904f,C6384,134.5
edc666cc-8b50,C5555,356.28
990e8948-0cd2,C2456,186.22
32aa8afb-89f3,C3526,123.15
1e9b1fdf-36a4,C9970,256.33
ec25cd05-18f0,C11013,1408.0
b2c94437-bd29,C8602,264.82
9d130429-0d6e,C1055,158.29
58c1750a-df29,C8955,129.62
aa27aafd-e642,C6310,172.0
33266a7c-ab71,C2782,226.9
947eb318-5f00,C9606,416.43
0837e2fe-8739,C5899,16.79
151d943e-405d,C3924,172.36
0e24a70c-4f99,C7408,162.29
aa958bd6-e9a7,C5247,76.81
c2adba8c-5ea2,C7419,75.13
5ec1b0c5-7fa8,C6287,206.71
a6861a64-c986,C2831,181.5
7d284815-c245,C9986,62.31
e47b077f-4dd9,C2495,205.59
5e036ecb-521d,C10127,143.82
f5df587f-787b,C5675,263.5
d7e133d9-8e45,C2495,205.59
2ba6a025-e821,C1458,48.72
1720f48c-805c,C1137,282.08
f947e454-f6ac,C10770,209.85
7d1d80ca-e089,C1604,197.3
b45c42bb-a055,C4259,101.38
aa45d8e4-bb9d,C2579,269.36
02de9227-b740,C4676,191.94
3db4722d-9c23,C7022,1061.67
ce9a35f2-0878,C7516,78.38
a40e138d-9e05,C486,269.92
a4ab0203-1dd0,C10914,91.45
0134f6f4-d398,C2525,533.33
8e202c4d-482a,C1940,95.64
bf41504d-b5a3,C9166,333.12
337d3653-db5f,C9481,54.92
0566372e-b2af,C4619,278.71
4defef24-16bb,C4939,393.25
1c9fb660-dc17,C9150,88.61
7ec49b22-0e0b,C4390,209.2
e6729d1b-ae85,C4149,198.25
9daaf71b-76e9,C4002,356.56
48894d9b-7ad5,C6119,170.0
2091ba32-926f,C4107,277.86
ab4e965d-3774,C4023,159.5
ba6cd0b9-d8dc,C10492,93.82
79bd5b46-838b,C3503,3435.0
c91c9b8b-ddcb,C1772,329.8
bc6f9fbf-2d51,C4290,90.64
6bca4d94-3116,C4246,24.82
2caf6f45-e341,C10928,348.25
eb280c29-53aa,C5136,226.83
d9bd630e-16e1,C4603,210.54
4ba28095-535a,C5948,149.31
80b8dff1-49ca,C3152,77.64
0f75cf49-37b3,C5633,116.11
76397e19-19c2,C5823,70.79
1d4f764c-bbab,C3312,61.91
72787799-bd50,C1183,189.62
90ea01bf-eaeb,C5153,3240.0
e51bc77a-1e31,C3056,294.78
159cec8f-7751,C10909,320.58
282caaef-0dd2,C1523,136.67
bdf525a6-064b,C3386,291.0
91005578-a913,C10022,113.45
2b810319-a6f9,C1966,352.5
0021ab32-d466,C5534,221.33
8638fac5-8b9b,C9256,810.33
d25bf153-b448,C7574,55.38
119481f1-f9e8,C450,160.27
aeb9db8d-33af,C1523,136.67
938b69bd-8ba7,C3254,328.11
d2f4b655-9185,C10451,112.36
add43566-a522,C5237,169.25
2bc849bd-a58b,C11171,237.3
8771033a-77ce,C967,319.67
004f62af-5587,C9553,39.0
c345860d-81d9,C10420,120.75
6288e912-0e24,C10127,143.82
70aca1f0-499a,C10619,442.22
e53cd1be-b2ab,C2156,104.33
18183d21-b7e7,C5272,448.6
3ba7dbba-f2dc,C2563,69.24
801809ec-166b,C5300,135.25
5faa9b58-6baf,C3386,291.0
1c5ba1eb-6d10,C8091,266.4
7a4e29f5-961a,C5529,127.0
e4046923-9949,C8605,139.57
e3a53ec9-a915,C2002,749.5
0decea70-accd,C10766,124.09
5c1b30a0-5210,C6072,3139.0
4fab5a5a-817b,C3463,169.76
cd7e56d5-34a3,C8475,545.92
c41d2b3d-63bc,C4246,24.82
dbf4b991-df9b,C938,239.29
1afdc1fd-914c,C1940,95.64
eb78bf5f-a4f1,C6983,132.08
228560c9-21ae,C8962,123.07
b0f68c98-d209,C9495,427.57
b7b52072-0850,C5283,136.08
482664aa-a0a6,C5985,691.0
22a312e3-b309,C1663,157.56
3ad29b2c-1007,C8602,264.82
a694bfa3-6208,C2564,170.2
668bcd18-fa67,C2674,391.38
927385f9-9d1d,C3007,196.62
73d0e712-5548,C5393,198.0
144dd794-f2bf,C4084,211.5
e0e7d277-06aa,C10509,118.31
cac8cb61-f62d,C3009,373.25
6364852f-11d7,C7505,153.25
127888fd-ed69,C4910,716.0
17b80f50-341e,C8299,141.6
ba981f1f-4d2a,C1921,1230.0
702900b1-8d3e,C7444,195.22
0cb0ea16-f525,C11181,817.25
b006651d-c9b5,C8135,113.1
5e96ba05-f4c4,C13,176.0
43ac06c3-2311,C1010,130.33
7d13bbb2-8f68,C1990,375.86
369406cf-0785,C564,296.5
5aa9af00-f27b,C716,176.81
be3ebfa1-dc42,C8805,203.7
93dd04d8-c68e,C3406,958.0
9bcdea7f-4b31,C1232,324.22
0a67817c-6b3a,C2281,175.5
882df632-d5d5,C2853,98.0
e3d7f422-7895,C716,176.81
5e9b962a-bd53,C2075,301.9
245efac4-9e1c,C6336,71.82
cda3d61d-904e,C4179,144.14
77d049cc-bcef,C2005,149.0
10eb5b03-e558,C8159,178.0
0efab57e-4cc4,C10432,62.0
dbd6a6d9-9b42,C1000,445.71
7a290a5c-9b1f,C2471,142.28
c60115db-c47f,C4200,108.18
31ebc485-83f4,C10882,748.0
782a5e53-504b,C4669,102.0
ee3ca264-dd21,C10142,461.5
a45265c6-33a7,C6457,159.0
6494b733-af5c,C4640,981.0
6a20de85-cb74,C3696,98.15
23fbdc45-fc88,C1998,87.22
f9a54a0e-b7af,C1993,2441.0
f5df2d9f-f05a,C3790,120.25
cf18bb6a-aebd,C8975,62.54
974bfa2f-0ef4,C2853,98.0
473ce8f3-f1f9,C10821,475.8
5ac07e7b-e226,C6460,199.33
226923e4-4a98,C4557,306.33
6077259f-c19c,C4119,160.9
0391d296-99d2,C3308,106.21
e49ab19a-6b0a,C9597,145.71
e26c4b56-eb20,C3386,291.0
6d0b9a13-4b59,C4603,210.54
61833a23-425f,C5538,498.86
aff29abc-c0f7,C3267,132.61
1395937d-d2d3,C5342,99.25
e157204a-967f,C9481,54.92
d1db3062-a862,C3286,92.5
b7ca6f75-eea2,C4227,274.0
10299afe-5014,C2995,396.57
21d0f724-8c54,C9958,182.4
43d37cc0-cc00,C5922,186.78
cd8e87de-7b79,C6663,304.29
91beb98b-e305,C451,35.0
5bcebdff-d2da,C8614,118.61
ef4e2550-efea,C7118,279.55
1a7971f8-821e,C7270,197.83
d15feb34-eb42,C1173,359.33
edec6af9-1e82,C807,142.92
525badd2-a54c,C6445,464.0
b7d91a7e-caa8,C7326,169.14
28ed8904-2702,C9081,53.38
cb7c5951-dfe3,C3924,172.36
6df8db28-213a,C1404,363.5
115fe29e-f3a1,C7232,80.32
4cc1797f-0a26,C4001,127.0
5512ad8c-ad81,C2225,191.11
475a62ad-e176,C8312,69.24
6e8b0ffb-df76,C3426,488.17
f580711c-ef45,C2831,181.5
61d2e0e5-ca27,C7540,130.94
03d5358a-eb5a,C1277,163.45
27ca21e7-dd05,C6387,114.42
80e39aee-1dbc,C10500,82.69
57fb37b7-8f8f,C1991,156.0
a3d4c3e0-5aca,C6568,805.5
59d23578-dd09,C4607,424.71
7b87373f-660e,C8614,118.61
c85278ee-8668,C1448,77.67
b12d21d6-70d3,C3565,106.8
07eaddf4-cf4e,C9381,251.36
0c786e4d-e25a,C9353,153.06
99b97e9b-34ba,C3006,430.33
c4ba238a-0606,C3717,169.93
98f8937a-4d1c,C4973,38.95
2c869057-2c3f,C2891,315.33
16220b16-0f28,C10469,230.0
17dbf3d3-a237,C1065,280.17
9e4a29b6-74ef,C4088,218.67
adcc6a01-6e10,C9264,207.06
22ba6db6-d1fa,C8545,255.0
35f2e747-8dc0,C5684,185.9
9c1ffd26-03fe,C5558,252.53
7676b673-02b6,C78,131.62
8087e56f-e9bd,C486,269.92
c01fbd39-4c98,C10236,162.25
18e01f24-d946,C7348,213.36
93a3d0a4-feb9,C3900,182.4
155b362a-6c9b,C1100,122.79
1b2894f8-43aa,C6182,52.86
5e891d81-bff4,C1763,608.83
2cc9363c-4fed,C9972,127.8
3c6835bd-fbf2,C6521,232.0
eb551da0-45b2,C6912,376.43
939d5ce9-35ec,C202,213.62
5265ddd3-e838,C3153,242.43
046d5b1d-5c70,C9617,41.73
698490c1-47c0,C2781,176.59
81c196aa-d10b,C10379,352.57
3ee94e25-9c3c,C7411,82.5
1d9bd7f7-07cb,C7679,78.88
e2dac873-7fe4,C8962,123.07
154e84cf-3cda,C7094,220.91
ecccf08e-1b44,C6303,382.5
7943b829-f518,C2452,1441.0
3b8b0cd0-fef6,C1998,87.22
6d927435-1fdf,C6024,1310.67
830f5360-b633,C3409,167.11
4c0a8524-22bb,C8312,69.24
1aca82ba-4164,C1966,352.5
777902a7-3af0,C1232,324.22
2205afd0-0026,C2986,55.74
60a82e4a-ad1a,C1020,144.17
222048bc-4656,C10500,82.69
256b181f-9fa3,C7629,48.47
1dde82fd-3577,C5748,226.27
f7690a2f-3b62,C10796,105.75
b2881326-c87f,C9298,212.38
56f1719f-d36b,C4992,90.88
f80eef45-e7ac,C4477,359.88
93e6eb22-945f,C8026,291.56
148fd4ab-d95d,C2371,466.67
cd0c716d-830f,C2712,272.18
3b91bec6-f5ba,C1381,123.38
39394abf-a458,C5125,828.25
c8dd4732-004b,C1581,173.11
4c0acb73-d463,C4444,89.29
1d67dc2c-4508,C1272,1151.0
f97c7ac7-4d0d,C2534,104.73
4de267a6-c569,C241,317.55
5abf5768-99c0,C5046,271.92
41c83c76-4e26,C10476,175.12
5921b961-c28c,C9478,692.5
946b9e2b-ba86,C11176,119.48
504112e3-d4a4,C2952,100.73
e99ccbbe-3e74,C7094,220.91
c09fc841-4546,C3010,283.38
0e811fe2-af91,C4686,264.62
cac17d95-a14a,C7530,130.89
8602b1bb-8653,C6205,104.31
f770e10d-c029,C697,283.73
943ed289-0893,C6958,290.5
4f3c164d-73cd,C2008,153.9
6f1a7866-df3b,C9384,251.36
8d75a0ba-85af,C2162,296.5
bbe1b29c-3be8,C6398,51.07
7c69c3ee-31e6,C4973,38.95
45527217-6a9b,C2471,142.28
6d05d2d8-052a,C916,86.75
a69b7d81-ce1e,C7505,153.25
0e7014fd-a911,C7352,255.78
fb0ac2a9-dd42,C5300,135.25
8194873f-cfa9,C3678,501.6
57a632eb-32e0,C3535,197.29
36b86845-8cd3,C5150,841.0
e2cf6775-b917,C8346,335.75
0aeb9c3e-4ab2,C10742,3607.0
7269160e-c9bc,C6431,1906.0
06820277-ec36,C2715,204.33
d1ee1fc0-015e,C5136,226.83
5e909c4e-1317,C2639,86.48
b24c8abe-4904,C10914,91.45
0bbed16b-e73c,C8962,123.07
83a1e2b3-6988,C8780,494.0
6a3b87f0-80d1,C5734,257.9
bd1ae2f7-3f66,C7326,169.14
87771478-08cd,C2392,280.0
07c2ae53-f76b,C8461,91.43
3850592c-bf2e,C8182,60.44
44d1e33e-000b,C1857,115.53
b3857bb4-832c,C9216,124.25
8b8cd9eb-3686,C8461,91.43
2eab8301-de95,C1016,95.93
52797aca-d30e,C11039,270.5
e5480348-b3d0,C10286,249.14
f532ea34-ff3d,C9597,145.71
9d61f755-729a,C4603,210.54
b5e53b6f-e226,C6864,28.56
c3f0d3e4-941e,C6283,886.67
7ab583ff-0a52,C2930,257.91
c4618de2-9bbd,C7254,133.17
aa5d2b1d-f8ec,C3867,380.5
0fab8e0a-f477,C10913,186.71
81d62455-2724,C810,134.39
23c1f1f3-78f7,C749,175.6
f5f445df-f387,C1000,445.71
2380b60d-5562,C10432,62.0
a4ed7608-c84e,C2781,176.59
c7a1f8d1-552c,C6528,48.12
3b0d1a8c-497f,C8461,91.43
fe680d8f-2e4a,C8235,240.42
a668c68f-e7cc,C9999,1045.33
2c522d90-1809,C9336,185.07
9571fb93-5dac,C3152,77.64
46197fa8-2154,C9960,69.94
29744302-df23,C3726,110.0
31e629c5-48c4,C8315,103.64
c901a9a9-64b0,C2930,257.91
e2a4bf85-db2f,C10795,91.65
6337b13c-e0a2,C7962,495.62
a9bfde3f-0219,C916,86.75
1f07eb4c-3cbc,C254,140.25
9ec1b4c3-db14,C2345,324.22
983c2558-53df,C4843,195.62
9ca7cbaf-7281,C1160,78.86
c85d2241-9643,C3434,146.48
9217733d-86c3,C5529,127.0
87481ecc-c474,C4817,116.12
3b1f4177-3267,C3955,11.88
378baf78-509d,C1158,127.25
767cf13b-b0c3,C1050,73.75
c80efe69-2b8f,C2563,69.24
b327ac7e-017f,C1232,324.22
5920e9e7-0137,C1150,435.0
10d5f670-ede1,C6768,143.36
fbb95425-8991,C9362,180.31
e874770d-a2b9,C10619,442.22
439385cc-4f1d,C2055,93.38
3c05203a-0252,C2634,46.2
3ea6c9f6-a7d5,C5010,80.15
852cf7d3-ee5c,C3518,150.29
b9238325-f051,C736,592.0
0c2b3b43-0875,C67,241.75
d8a722f0-dd30,C7987,152.17
39008dee-b350,C9971,124.09
0461274a-d426,C9553,39.0
8dcb8dc1-e068,C8749,129.25
aea62ebd-b3c3,C10031,78.33
541cf53e-27bb,C2061,211.4
a0d72642-e60e,C4541,180.22
7f52d9f9-d39c,C3560,317.55
58912674-f157,C8911,335.14
b91c3a81-0c03,C4796,137.87
24bd7ed5-7f1a,C4501,323.44
68d582fc-a7d1,C10925,266.0
a2afca07-bd34,C3799,280.1
eb34d191-bab7,C7485,130.89
4e534371-cefd,C2565,2943.0
af5fda38-668e,C4179,144.14
c6da3279-55a9,C6932,1292.0
438907cb-c7dd,C8749,129.25
8c9da6bf-6421,C6248,424.56
4c16a530-a62c,C1672,227.92
621d018a-036a,C10676,263.3
2074a15f-2c42,C10727,287.8
b18a93c1-fb53,C1072,212.25
fe5bd47f-6afe,C2315,162.2
0bbd8dba-6073,C10965,3166.0
e41f1b9a-a33e,C5731,282.25
536be0c8-19b1,C5049,252.8
96802ce3-818b,C2055,93.38
3c5ab601-0d89,C1277,163.45
27f17d32-f90a,C6912,376.43
d8c89912-2689,C6999,181.38
0dab35b4-4076,C9507,283.17
05136c54-1f7b,C10469,230.0
4e3d7ea7-49be,C4508,195.62
eb5c239f-aa8c,C4338,116.21
48de4eb4-741d,C4828,195.71
9dc3fb4e-168e,C1349,140.07
03157586-7a1a,C10767,202.69
99308516-92a6,C713,110.42
faba5bfd-c16d,C3336,276.5
ed062293-38ed,C5287,85.65
c97b151f-7b30,C3388,295.1
31ce6db0-cb24,C5763,230.78
41357828-c889,C6168,313.5
5bc52d72-fb19,C2008,153.9
a18b0653-2ffa,C2814,254.6
8343dcc6-59ae,C8975,62.54
4b14a97e-f506,C6875,340.75
433aaf4d-5803,C5896,218.43
d81ce802-a29c,C2724,100.33
102dee7d-4ef1,C7495,212.91
2bcb3526-48c8,C8504,144.17
090d74b7-ae48,C6521,232.0
db51cfc6-27fd,C4607,424.71
605bdb27-81f9,C9284,321.29
c3b8a03e-6ad2,C3678,501.6
cc78fd03-81be,C9635,99.6
49b9828d-5e7b,C10678,269.82
fa92c9c1-7d8f,C453,81.78
58d6d216-a402,C5562,500.6
7944cbc0-cf51,C3266,118.07
4f3a69f4-1480,C1987,109.62
6f1de5fe-6ccc,C158,298.3
c462c21c-539f,C1010,130.33
8b8a9b33-86cf,C8724,238.0
e6483a33-1cac,C2612,287.09
f14be0da-3cf1,C6679,60.26
4654a5a4-9b81,C3767,851.33
fe2691d9-9c30,C9477,123.68
466d7d75-30e6,C5237,169.25
c1330993-da53,C6422,3613.0
d6d21c37-972a,C9426,220.82
10dc7a12-1976,C606,120.0
a758df17-3a81,C3298,551.75
9ca2b0b2-d9df,C453,81.78
ca8f80c0-c92b,C2895,231.33
fc7855c1-f1f3,C1016,95.93
4bc0aa69-ae97,C1928,165.62
c43751d3-f48e,C9560,1729.0
385a5391-1e5b,C6722,163.0
2623274d-0f07,C6428,228.64
059aba6b-8f72,C5287,85.65
5c13f83d-288d,C7500,219.8
89f8de69-e8da,C4769,142.0
68409077-ec87,C2156,104.33
6a6dad79-8e5f,C2891,315.33
819e8b4e-3833,C4887,230.8
db83741b-455d,C2162,296.5
0c8e3ce1-8b1b,C7446,325.5
f2cb7446-a392,C6544,176.81
fd434d1b-6054,C2694,126.93
b682c49a-95d4,C1833,102.0
af11b740-342e,C2563,69.24
bf053636-a222,C9150,88.61
be404f6f-be54,C6950,187.73
7d3dc8ef-6fce,C3025,297.29
7f8e7593-a18e,C713,110.42
dd5a2f87-0b86,C5545,203.31
584c85c8-9aef,C2937,406.86
5d998588-baa4,C1409,847.5
a26bd01e-d646,C8775,133.17
aebda217-d983,C10680,86.5
03e7dc62-0357,C10377,389.0
eb0e3b1b-9613,C8315,103.64
7eea50f9-7df4,C10307,262.38
861f2943-61c5,C498,96.15
66b9c563-e464,C10207,189.6
3db52ccc-15ac,C4001,127.0
abbebcaa-1e74,C8566,79.82
321e779b-9f16,C9937,225.38
c81c86aa-b2a2,C7327,127.5
218038e2-a892,C4640,981.0
291409bf-b47d,C2173,185.33
ced15c82-92ff,C8341,79.12
4414076a-fb55,C7736,469.0
98315e5e-5ec8,C5824,65.45
e9310b54-2228,C8581,515.5
962457cd-c649,C3321,589.25
5886b86e-e8d4,C5237,169.25
d53d10fe-1cec,C3262,569.0
8ce64d9e-9385,C2061,211.4
b7c2e146-33f3,C4390,209.2
cdf6d520-805f,C3856,377.14
c54e472c-0ceb,C8432,756.0
b80761b8-96f6,C1250,87.22
e4513c36-cd52,C2826,94.0
07cc3830-dd72,C891,203.33
4764bb49-b0a4,C1064,176.6
06a1350e-d9ee,C3762,2911.0
c852430f-fc7e,C2831,181.5
973abadc-e8e2,C4227,274.0
f421c9c5-3921,C4687,841.0
08c7276c-c927,C3312,61.91
7ff0a134-1d54,C5107,93.38
764c6dd3-42a4,C6327,249.09
bb270428-bbe8,C3152,77.64
42f5aa47-a358,C2612,287.09
4454a5fb-edca,C10286,249.14
5c73fe21-3ab7,C1839,120.33
316240d9-8217,C5068,135.71
f0043abc-2ed9,C4047,123.68
414fcc47-ce39,C3033,160.9
3d5fb6b8-f725,C3202,195.27
e659ab00-5753,C7972,379.62
15993f0b-36c6,C9589,213.62
c21db60e-9d81,C5956,208.67
4b329a03-ed15,C6203,443.29
aa014a45-bd04,C6466,103.65
6bec721f-3727,C10562,309.33
0b444fd0-6b41,C10971,174.78
fdb5170f-af66,C2815,106.31
6937d426-9bed,C4961,73.75
12f9d797-81b2,C10364,161.67
72fe0d82-ca08,C3945,315.33
ae05eb35-fad6,C10928,348.25
8eaeaedb-2299,C905,101.11
1195b031-87bf,C9485,91.1
7a81bbf0-74fe,C5067,256.77
397c7845-682d,C3277,228.78
44cb6e81-02eb,C3867,380.5
2e7f3e8b-36af,C8375,166.5
3e318a70-4bfa,C9197,127.31
cfddef9a-005f,C437,260.42
037ed059-fe11,C9597,145.71
1f633e9e-5916,C7437,72.75
10870aa5-8a04,C6387,114.42
a0c3bff8-3c17,C8318,268.71
b6de346f-9269,C1160,78.86
dfe06548-4930,C7326,169.14
c13039fc-e772,C11092,86.85
15e0013d-8d45,C2495,205.59
71567fdb-02a4,C8545,255.0
0a0ffeaf-da9f,C3463,169.76
6998096e-3cdf,C2495,205.59
a6791c38-dbc6,C9481,54.92
f476b39c-d957,C3623,41.05
18fcb73a-f89f,C7516,78.38
17fe0afd-756b,C2669,206.33
8b0f5ee5-7d5b,C6182,52.86
51164ca0-6096,C11092,86.85
fd4eea78-50b7,C10160,424.4
71537d9d-6223,C4676,191.94
a03f5be4-bfa0,C2836,225.25
44a7b203-234b,C4198,112.36
e4cd0a6b-b81a,C2853,98.0
de55a206-3384,C11091,90.06
d3f1604e-e3fb,C7441,493.83
9d3ff1bb-9a07,C2036,241.2
4e040e68-7954,C4608,242.14
0062622f-4813,C3551,166.73
4350ea45-f7c4,C2304,345.38
660acc95-7292,C3025,297.29
ec5ae1dc-302e,C1497,1998.0
